QUADRATIC, -1990597622873865019, 0.006204
QUADRATIC, -8223946104377861958, 0.006308
QUADRATIC, -8811822948555199407, 0.006195
QUADRATIC, 6084542585210067024, 0.006310
QUADRATIC, -2133629401371164667, 0.006358
QUADRATIC, -3119484561051954879, 0.006131
QUADRATIC, 656174231754866806, 0.006113
QUADRATIC, -5442460386740181749, 0.006141
QUADRATIC, -5771084477653050780, 0.006065
QUADRATIC, -4666973841040904097, 0.009674
QUADRATIC, -1990597622873865019, 0.009972
QUADRATIC, -8223946104377861958, 0.009858
QUADRATIC, -8811822948555199407, 0.010208
QUADRATIC, 6084542585210067024, 0.010189
QUADRATIC, -2133629401371164667, 0.009744
QUADRATIC, -3119484561051954879, 0.010508
QUADRATIC, 656174231754866806, 0.010299
QUADRATIC, -5442460386740181749, 0.009897
QUADRATIC, -5771084477653050780, 0.009605
QUADRATIC, -4666973841040904097, 0.012587
QUADRATIC, -1990597622873865019, 0.011912
QUADRATIC, -8223946104377861958, 0.011783
QUADRATIC, -8811822948555199407, 0.013143
QUADRATIC, 6084542585210067024, 0.013936
QUADRATIC, -2133629401371164667, 0.013211
QUADRATIC, -3119484561051954879, 0.012248
QUADRATIC, 656174231754866806, 0.012161
QUADRATIC, -5442460386740181749, 0.013464
QUADRATIC, -5771084477653050780, 0.017197
