CHAINED,-1990597622873865019,1000000,1.779244
CHAINED,-8223946104377861958,1000000,1.649360
CHAINED,-8811822948555199407,1000000,1.777514
CHAINED,6084542585210067024,1000000,1.584139
CHAINED,-2133629401371164667,1000000,1.602685
CHAINED,-3119484561051954879,1000000,1.587070
CHAINED,656174231754866806,1000000,1.807469
CHAINED,-5442460386740181749,1000000,2.006274
CHAINED,-5771084477653050780,1000000,1.615737
CHAINED,-4666973841040904097,10000000,16.559128
CHAINED,-1990597622873865019,10000000,16.388794
CHAINED,-8223946104377861958,10000000,16.478208
CHAINED,-8811822948555199407,10000000,16.362695
CHAINED,6084542585210067024,10000000,16.661669
CHAINED,-2133629401371164667,10000000,16.380406
CHAINED,-3119484561051954879,10000000,16.473249
CHAINED,656174231754866806,10000000,16.479464
CHAINED,-5442460386740181749,10000000,16.537182
CHAINED,-5771084477653050780,10000000,16.198406
CUCKOO,-4666973841040904097,1000,0.004741
CUCKOO,-1990597622873865019,1000,0.003932
CUCKOO,-8223946104377861958,1000,0.003646
CUCKOO,-8811822948555199407,1000,0.004179
CUCKOO,6084542585210067024,1000,0.004412
CUCKOO,-2133629401371164667,1000,0.004863
CUCKOO,-3119484561051954879,1000,0.003785
CUCKOO,656174231754866806,1000,0.003691
CUCKOO,-5442460386740181749,1000,0.003218
CUCKOO,-5771084477653050780,1000,0.003330
CUCKOO,-4666973841040904097,10000,0.033271
CUCKOO,-1990597622873865019,10000,0.035824
CUCKOO,-8223946104377861958,10000,0.036291
CUCKOO,-8811822948555199407,10000,0.038110
CUCKOO,6084542585210067024,10000,0.035391
CUCKOO,-2133629401371164667,10000,0.037053
CUCKOO,-3119484561051954879,10000,0.038659
CUCKOO,656174231754866806,10000,0.044143
CUCKOO,-5442460386740181749,10000,0.034446
CUCKOO,-5771084477653050780,10000,0.032147
CUCKOO,-4666973841040904097,100000,0.345481
CUCKOO,-1990597622873865019,100000,0.385212
CUCKOO,-8223946104377861958,100000,0.363914
CUCKOO,-8811822948555199407,100000,0.363521
CUCKOO,6084542585210067024,100000,0.379992
CUCKOO,-2133629401371164667,100000,0.365292
CUCKOO,-3119484561051954879,100000,0.388402
CUCKOO,656174231754866806,100000,0.342570
CUCKOO,-5442460386740181749,100000,0.366889
CUCKOO,-5771084477653050780,100000,0.377544
CUCKOO,-4666973841040904097,1000000,4.645559
CUCKOO,-1990597622873865019,1000000,4.709819
CUCKOO,-8223946104377861958,1000000,4.670912
CUCKOO,-8811822948555199407,1000000,4.333833
CUCKOO,6084542585210067024,1000000,4.431941
CUCKOO,-2133629401371164667,1000000,5.115436
CUCKOO,-3119484561051954879,1000000,4.577702
CUCKOO,656174231754866806,1000000,4.240775
CUCKOO,-5442460386740181749,1000000,5.022597
CUCKOO,-5771084477653050780,1000000,5.116389
CUCKOO,-4666973841040904097,10000000,146.368691
CUCKOO,-1990597622873865019,10000000,1027.742226
CUCKOO,-8223946104377861958,10000000,4122.664626
CUCKOO,-8811822948555199407,10000000,1137.399157
CUCKOO,6084542585210067024,10000000,1105.619141
CUCKOO,-2133629401371164667,10000000,1070.413870
CUCKOO,-3119484561051954879,10000000,751.095515
CUCKOO,656174231754866806,10000000,2317.937164
CUCKOO,-5442460386740181749,10000000,1314.682025
CUCKOO,-5771084477653050780,10000000,459.266019
QUADRATIC,-4666973841040904097,1000,0.001354
QUADRATIC,-1990597622873865019,1000,0.000967
QUADRATIC,-8223946104377861958,1000,0.000972
QUADRATIC,-8811822948555199407,1000,0.000965
QUADRATIC,6084542585210067024,1000,0.000933
QUADRATIC,-2133629401371164667,1000,0.000923
QUADRATIC,-3119484561051954879,1000,0.000936
QUADRATIC,656174231754866806,1000,0.000912
QUADRATIC,-5442460386740181749,1000,0.000921
QUADRATIC,-5771084477653050780,1000,0.000907
QUADRATIC,-4666973841040904097,10000,0.007675
QUADRATIC,-1990597622873865019,10000,0.007707
QUADRATIC,-8223946104377861958,10000,0.007511
QUADRATIC,-8811822948555199407,10000,0.008501
QUADRATIC,6084542585210067024,10000,0.008284
QUADRATIC,-2133629401371164667,10000,0.008652
QUADRATIC,-3119484561051954879,10000,0.008364
QUADRATIC,656174231754866806,10000,0.008434
QUADRATIC,-5442460386740181749,10000,0.008296
QUADRATIC,-5771084477653050780,10000,0.007524
QUADRATIC,-4666973841040904097,100000,0.096945
QUADRATIC,-1990597622873865019,100000,0.094080
QUADRATIC,-8223946104377861958,100000,0.094970
QUADRATIC,-8811822948555199407,100000,0.094918
QUADRATIC,6084542585210067024,100000,0.094429
QUADRATIC,-2133629401371164667,100000,0.094884
QUADRATIC,-3119484561051954879,100000,0.094022
QUADRATIC,656174231754866806,100000,0.095523
QUADRATIC,-5442460386740181749,100000,0.095167
QUADRATIC,-5771084477653050780,100000,0.095508
QUADRATIC,-4666973841040904097,1000000,0.984022
QUADRATIC,-1990597622873865019,1000000,0.883816
QUADRATIC,-8223946104377861958,1000000,0.889006
QUADRATIC,-8811822948555199407,1000000,0.879804
QUADRATIC,6084542585210067024,1000000,0.884127
QUADRATIC,-2133629401371164667,1000000,0.954516
QUADRATIC,-3119484561051954879,1000000,0.880366
QUADRATIC,656174231754866806,1000000,0.885505
QUADRATIC,-5442460386740181749,1000000,0.877357
QUADRATIC,-5771084477653050780,1000000,0.873122
QUADRATIC,-4666973841040904097,10000000,8.743220
QUADRATIC,-1990597622873865019,10000000,8.559966
QUADRATIC,-8223946104377861958,10000000,8.596382
QUADRATIC,-8811822948555199407,10000000,8.609213
QUADRATIC,6084542585210067024,10000000,8.684233
QUADRATIC,-2133629401371164667,10000000,8.750379
QUADRATIC,-3119484561051954879,10000000,8.648129
QUADRATIC,656174231754866806,10000000,8.747478
QUADRATIC,-5442460386740181749,10000000,8.731547
QUADRATIC,-5771084477653050780,10000000,8.801787
,,,
